date,Year,IND_VOL,Accumulator,LABNO,FIELDNOTES,Temperature,TEMP_F,VWSP,V_WSP_F,WSP,S_WSP_F,WDR,WIND_DIR_F,LWC,LWC_F,PSA,SR,SOLAR_RAD_F,SIG_T,RainCount,RAIN_HR_F,CloudCount
6/24/2014 18:00,2014,272,3363,14C3021,,14.45,,7,,7.4,,241,,0.61,,2493,44,,24,0,,60
6/24/2014 19:00,2014,91,3363,14C3021,,14.6,,7,,7.9,,238,,0.65,,2667,31,,26,22.41,,40
6/24/2014 20:00,2014,363,3363,14C3021,,14.68,,7,,7.3,,239,,0.72,,2820,3,,29,10.02,,56
6/24/2014 21:00,2014,57,3363,14C3021,,14.77,,7,,7.5,,239,,0.72,,2974,2,,30,44.53,,21
6/24/2014 22:00,2014,340,3363,14C3021,,14.79,,8,,9.1,,240,,0.8,,3003,2,,27,34.52,,31
6/24/2014 23:00,2014,296,3363,14C3021,,14.88,,9,,9.7,,237,,0.83,,3179,2,,27,30.21,,34
6/25/2014 0:00,2014,375,3363,14C3021,,14.89,,8,,9.4,,244,,0.9,,3091,2,,32,21.12,,42
6/25/2014 1:00,2014,204,3363,14C3021,,14.98,,7,,8.4,,242,,0.91,,3116,2,,33,46.48,,26
6/25/2014 2:00,2014,,3363,14C3021,,14.59,,8,,9.1,,252,,0.48,,1786,2,,28,60,,0
6/25/2014 3:00,2014,582,3363,14C3021,,14.67,,7,,8,,250,,0.71,,2453,2,,31,22.58,,39
6/25/2014 4:00,2014,321,3363,14C3021,,14.44,,8,,9.3,,251,,0.75,,2575,2,,30,39.26,,29
6/25/2014 5:00,2014,462,3363,14C3021,,14.44,,7,,8.1,,251,,0.75,,2461,2,,30,26.84,,36
6/25/2014 6:00,2014,599,1042,14C3022,POWER OUTAGE (1400 ON 06/25 TO 0800 ON 06/26; INCOMPLETE SAMPLE PERIOD,14.37,,6,,7.1,,248,,0.99,,2896,10,,32,24.51,,44
6/25/2014 7:00,2014,443,1042,14C3022,,14.23,,6,,7,,260,,0.77,,2140,17,,32,39.6,,31
6/25/2014 8:00,2014,,1042,14C3022,,13.45,,8,,8.5,,311,,0.33,,833,47,,9,60,,0
6/25/2014 9:00,2014,,1042,14C3022,,13.69,,3,,2.9,,326,,0.29,,630,54,,25,60,,0
6/25/2014 10:00,2014,,1042,14C3022,,14,,1,,2.1,,352,,0.23,,455,101,,53,60,,0
6/25/2014 11:00,2014,,1042,14C3022,,14.34,,1,,1.1,,263,,0.24,,467,139,,61,60,,0
6/25/2014 12:00,2014,,1042,14C3022,,13.73,,1,,0.8,,68,,0.2,,322,77,,44,60,,0
6/25/2014 13:00,2014,,1042,14C3022,,13.89,,0,,0.6,,74,,0.36,,623,110,,79,46,,0
6/25/2014 14:00,2014,,1042,14C3022,,,i,,i,,i,,i,,i,,,i,70,40,i,0
6/25/2014 15:00,2014,,1042,14C3022,,,i,,i,,i,,i,,i,,,i,,,i,
6/25/2014 16:00,2014,,1042,14C3022,,,i,,i,,i,,i,,i,,,i,,,i,
6/25/2014 17:00,2014,,1042,14C3022,,,i,,i,,i,,i,,i,,,i,,,i,
6/26/2014 6:00,2014,,1226,14C3023,,,i,,i,,i,,i,,i,,,i,,,i,
6/26/2014 7:00,2014,,1226,14C3023,,,i,,i,,i,,i,,i,,,i,,,i,
6/26/2014 8:00,2014,71,1226,14C3023,,,i,,i,,i,,i,,i,,,i,,25.27,i,7
6/26/2014 9:00,2014,631,1226,14C3023,,10.56,,6,,6.6,,5,,0.54,,1015,366,,35,0,,60
6/26/2014 10:00,2014,357,1226,14C3023,,10.63,,7,,7.2,,4,,0.32,,708,578,,39,0,,60
6/26/2014 11:00,2014,118,1226,14C3023,,10.99,,4,,5.3,,7,,0.14,,390,631,,51,0,,47
6/26/2014 12:00,2014,49,1226,14C3023,,11.59,,3,,3.7,,0,,0.08,,230,425,,54,0,,26
6/26/2014 13:00,2014,,1226,14C3023,,12.3,,3,,3.4,,3,,0.02,,8,515,,57,0,,2
6/26/2014 14:00,2014,,1226,14C3023,,12.71,,2,,2.6,,355,,0.02,,6,467,,65,0,,0
6/26/2014 15:00,2014,,1226,14C3023,,12.02,,3,,3.6,,359,,0.02,,6,297,,53,0,,0
6/26/2014 16:00,2014,,1226,14C3023,,12.82,,3,,3.2,,352,,0.02,,7,493,,58,0,,0
6/26/2014 17:00,2014,,1226,14C3023,,12.75,,4,,4.2,,352,,0.02,,7,304,,45,0,,0
6/27/2014 10:00,2014,250,250,14C3024,14178X1; BLANK,14.27,,1,,1.1,,353,,0.02,,8,482,,79,1.69,i,0
6/27/2014 10:00,2014,250,250,14C3025,14178X2; RINSE,14.27,,1,,1.1,,353,,0.02,,8,482,,79,1.69,i,0
6/29/2014 18:00,2014,,989,14C3026,,19.38,,5,,5,,242,,0.02,,7,234,,26,0,,0
6/29/2014 19:00,2014,,989,14C3026,,18.23,,5,,5.7,,235,,0.02,,8,115,,19,0,,0
6/29/2014 20:00,2014,,989,14C3026,,16.57,,6,,6,,236,,0.02,,8,17,,18,0,,0
6/29/2014 21:00,2014,,989,14C3026,,15.44,,6,,6.5,,236,,0.02,,8,2,,24,0,,0
6/29/2014 22:00,2014,,989,14C3026,,14.84,,7,,7.4,,240,,0.02,,8,2,,24,0,,0
6/29/2014 23:00,2014,,989,14C3026,,14.62,,8,,8.1,,236,,0.02,,8,2,,23,0,,0
6/30/2014 0:00,2014,3,989,14C3026,,14.41,,9,,9.1,,238,,0.03,,53,2,,18,0,,4
6/30/2014 1:00,2014,1,989,14C3026,,14.22,,10,,10.1,,239,,0.03,,72,2,,15,0,,15
6/30/2014 2:00,2014,71,989,14C3026,,14.06,,9,,9.6,,241,,0.18,,948,2,,16,0,,44
6/30/2014 3:00,2014,263,989,14C3026,,14.15,,8,,8.5,,240,,0.44,,2024,2,,15,0,,60
6/30/2014 4:00,2014,282,989,14C3026,,14.04,,8,,8.3,,241,,0.48,,2110,2,,16,0,,60
6/30/2014 5:00,2014,369,989,14C3026,,14.02,,8,,8.7,,241,,0.64,,2481,5,,17,7.1,,54
6/30/2014 6:00,2014,634,3811,14C3027,,14.08,,8,,8.1,,241,,0.86,,3031,30,,15,0,,60
6/30/2014 7:00,2014,546,3811,14C3027,,13.98,,8,,8.2,,244,,1,,3347,58,,15,14.57,,47
6/30/2014 8:00,2014,687,3811,14C3027,,14.18,,8,,8.1,,249,,1.07,s,3625,78,,17,12.72,,53
6/30/2014 9:00,2014,876,3811,14C3027,,14.34,,8,,8.3,,251,,1.13,i,3889,122,,15,0,,60
6/30/2014 10:00,2014,588,3811,14C3027,,14.8,,6,,6.5,,250,,0.97,,3196,175,,19,0,,60
6/30/2014 11:00,2014,350,3811,14C3027,,15.52,,5,,5.4,,247,,0.72,,2314,389,,24,0,,60
6/30/2014 12:00,2014,108,3811,14C3027,,16.24,,4,,4.3,,246,,0.31,,1113,379,,31,0,,58
6/30/2014 13:00,2014,22,3811,14C3027,,16.49,,4,,3.9,,251,,0.08,,261,334,,32,0,,21
6/30/2014 14:00,2014,,3811,14C3027,,17.7,,4,,4.4,,253,,0.02,,26,539,,33,0,,4
6/30/2014 15:00,2014,,3811,14C3027,,18.46,,4,,4.3,,249,,0.02,,9,522,,33,0,,0
6/30/2014 16:00,2014,,3811,14C3027,,18.58,,4,,4.6,,252,,0.02,,9,323,,30,0,,0
6/30/2014 17:00,2014,,3811,14C3027,,19.51,,5,,5,,251,,0.02,,8,424,,31,0,,0
6/30/2014 18:00,2014,,2300,14C3028,,19.05,,5,,5.6,,251,,0.02,,9,228,,30,0,,0
6/30/2014 19:00,2014,,2300,14C3028,,17.47,,6,,6.1,,248,,0.02,,9,70,,25,0,,0
6/30/2014 20:00,2014,,2300,14C3028,,16.43,,6,,6.8,,247,,0.02,,9,14,,22,0,,0
6/30/2014 21:00,2014,,2300,14C3028,,15.9,,7,,7.1,,247,,0.02,,9,2,,21,0,,0
6/30/2014 22:00,2014,,2300,14C3028,,15.58,,7,,7.8,,247,,0.02,,44,2,,21,0,,2
6/30/2014 23:00,2014,5,2300,14C3028,,15.43,,6,,6.6,,244,,0.04,,127,2,,25,0,,16
7/1/2014 0:00,2014,132,2300,14C3028,,15.77,,6,,6,,243,,0.31,,1433,2,,26,0,,60
7/1/2014 1:00,2014,361,2300,14C3028,,15.9,,6,,6.7,,242,,0.65,,2611,2,,22,0,,60
7/1/2014 2:00,2014,343,2300,14C3028,,16.06,,7,,6.9,,241,,0.8,,2935,2,,23,18.68,,47
7/1/2014 3:00,2014,443,2300,14C3028,,15.92,,7,,7,,238,,0.74,,2646,2,,22,0,,60
7/1/2014 4:00,2014,344,2300,14C3028,,15.82,,6,,6.6,,238,,0.93,,3137,2,,22,19.26,,42
7/1/2014 5:00,2014,504,2300,14C3028,,15.95,,6,,6.7,,238,,0.82,,2732,8,,24,0,,60
7/1/2014 6:00,2014,337,1327,14C3029,,16.11,,6,,6.9,,240,,0.79,,2807,31,,27,15.59,,46
7/1/2014 7:00,2014,414,1327,14C3029,,16.18,,7,,7.2,,233,,0.94,,3280,79,,18,18.61,,47
7/1/2014 8:00,2014,445,1327,14C3029,,16.32,,8,,8.2,,231,,0.71,,2801,180,,14,0,,60
7/1/2014 9:00,2014,120,1327,14C3029,,16.51,,8,,8.3,,228,,0.21,,929,364,,15,0,,53
7/1/2014 10:00,2014,11,1327,14C3029,,17.02,,7,,7.3,,232,,0.05,,156,332,,21,0,,26
7/1/2014 11:00,2014,,1327,14C3029,,18.08,,9,,8.9,,230,,0.02,,17,571,,18,0,,0
7/1/2014 12:00,2014,,1327,14C3029,,19.05,,9,,9,,232,,0.02,,9,517,,19,0,,0
7/1/2014 13:00,2014,,1327,14C3029,,20.03,,7,,7.9,,236,,0.02,,9,470,,26,0,,0
7/1/2014 14:00,2014,,1327,14C3029,,21.02,,8,,8.1,,237,,0.02,,9,585,,25,0,,0
7/1/2014 15:00,2014,,1327,14C3029,,21.14,,6,,7.3,,242,,0.02,,9,415,,34,0,,0
7/1/2014 16:00,2014,,1327,14C3029,,20.48,,6,,7,,243,,0.02,,9,375,,38,0,,0
7/1/2014 17:00,2014,,1327,14C3029,,19.85,,5,,6,,242,,0.02,,14,199,,34,12.02,,0
7/1/2014 18:00,2014,,758,14C3030,,17.82,,8,,8.5,,245,,0.04,,151,127,,29,28.45,,6
7/1/2014 19:00,2014,122,758,14C3030,,17.65,,7,,7.4,,243,,0.37,,1546,24,,32,0,,46
7/1/2014 20:00,2014,110,758,14C3030,,16.88,,9,,9.5,,245,,0.42,,1832,11,,28,0,,60
7/1/2014 21:00,2014,12,758,14C3030,,15.7,,11,,11.4,,246,,0.06,,213,2,,25,0,,20
7/1/2014 22:00,2014,12,758,14C3030,,15.55,,11,,11.7,,245,,0.09,,414,2,,24,0,,44
7/1/2014 23:00,2014,16,758,14C3030,,15.7,,12,,13.1,,249,,0.03,,88,2,,26,0,,13
7/2/2014 0:00,2014,,758,14C3030,,15.76,,11,,12.1,,249,,0.02,,9,2,,27,0,,0
7/2/2014 1:00,2014,,758,14C3030,,15.41,,9,,10.1,,250,,0.02,,11,2,,27,0,,0
7/2/2014 2:00,2014,,758,14C3030,,15.38,,8,,8.9,,251,,0.02,,10,2,,28,0,,0
7/2/2014 3:00,2014,66,758,14C3030,,14.88,,7,,8,,253,,0.2,,959,2,,28,4.82,,30
7/2/2014 4:00,2014,106,758,14C3030,,14.65,,8,,8.8,,250,,0.7,,2760,2,,23,53.76,,8
7/2/2014 5:00,2014,314,758,14C3030,,14.04,,10,,10.3,,251,,0.4,,1367,6,,18,0,,34
7/2/2014 6:00,2014,782,1550,14C3031,,14.94,,7,,7.1,,247,,1.01,s,3263,31,,24,0,,60
7/2/2014 7:00,2014,473,1550,14C3031,,15.28,,6,,6,,246,,1.04,s,3194,89,,27,13.17,,48
7/2/2014 8:00,2014,229,1550,14C3031,,14.96,,6,,6.2,,244,,0.46,,1521,293,,22,0,,57
7/2/2014 9:00,2014,53,1550,14C3031,,15.11,,6,,5.7,,242,,0.13,,445,262,,21,0,,34
7/2/2014 10:00,2014,13,1550,14C3031,,15.92,,5,,4.8,,244,,0.06,,222,537,,26,0,,34
7/2/2014 11:00,2014,,1550,14C3031,,17.22,,4,,4.2,,245,,0.02,,11,503,,33,0,,0
7/2/2014 12:00,2014,,1550,14C3031,,15.6,,6,,6.4,,239,,0.02,,10,165,,30,10.67,,0
7/2/2014 13:00,2014,,1550,14C3031,,16.22,,6,,6.3,,242,,0.02,,7,606,,29,0,,0
7/2/2014 14:00,2014,,1550,14C3031,,17.79,,4,,4.8,,245,,0.02,,9,601,,33,0,,0
7/2/2014 15:00,2014,,1550,14C3031,,17.05,,4,,4.9,,238,,0.02,,9,246,,34,0,,0
7/2/2014 16:00,2014,,1550,14C3031,,17.44,,5,,5,,242,,0.02,,9,333,,29,0,,0
7/2/2014 17:00,2014,,1550,14C3031,,18.31,,5,,5.5,,245,,0.02,,10,453,,29,0,,0
7/2/2014 18:00,2014,,227,14C3032,,17.89,,5,,5.4,,248,,0.02,,10,250,,32,0,,0
7/2/2014 19:00,2014,,227,14C3032,,17.22,,6,,6.6,,249,,0.02,,10,142,,26,0,,0
7/2/2014 20:00,2014,,227,14C3032,,16,,6,,6,,242,,0.02,,9,20,,26,0,,0
7/2/2014 21:00,2014,,227,14C3032,,15.45,,6,,6.7,,245,,0.02,,9,2,,27,0,,0
7/2/2014 22:00,2014,,227,14C3032,,14.74,,7,,7.4,,246,,0.02,,9,2,,23,0,,0
7/2/2014 23:00,2014,,227,14C3032,,13.91,,7,,7.2,,243,,0.02,,37,2,,21,0,,2
7/3/2014 0:00,2014,33,227,14C3032,,13.63,,7,,7.3,,244,,0.1,,497,2,,19,0,,59
7/3/2014 1:00,2014,,227,14C3032,,13.55,,7,,7.8,,248,,0.02,,13,2,,22,0,,3
7/3/2014 2:00,2014,,227,14C3032,,13.5,,7,,7.9,,250,,0.02,,9,2,,23,0,,0
7/3/2014 3:00,2014,8,227,14C3032,,13.12,,8,,8.2,,249,,0.03,,63,2,,23,0,,9
7/3/2014 4:00,2014,143,227,14C3032,,12.95,,8,,8.8,,249,,0.28,,1452,2,,24,0,,59
7/3/2014 5:00,2014,76,227,14C3032,,12.66,,8,,8.2,,248,,0.15,,695,10,,24,0,,40
7/3/2014 6:00,2014,42,602,14C3035,,12.44,,8,,8.5,,248,,0.06,,244,47,,21,0,,31
7/3/2014 7:00,2014,180,602,14C3035,,12.6,,7,,7.5,,246,,0.33,,1414,81,,22,0,,58
7/3/2014 8:00,2014,136,602,14C3035,,12.99,,6,,6.1,,243,,0.28,,1101,209,,25,0,,60
7/3/2014 9:00,2014,29,602,14C3035,,14.35,,4,,3.9,,245,,0.05,,138,435,,32,0,,23
7/3/2014 10:00,2014,4,602,14C3035,,15.2,,4,,4.3,,241,,0.02,,65,457,,29,0,,6
7/3/2014 10:00,2014,250,250,14C3033,,15.2,,4,,4.3,,241,,0.02,,65,457,,29,0,,6
7/3/2014 10:00,2014,250,250,14C3034,,15.2,,4,,4.3,,241,,0.02,,65,457,,29,0,,6
7/3/2014 11:00,2014,,602,14C3035,,14.78,,4,,3.9,,241,,0.01,,8,272,,30,0,,0
7/3/2014 12:00,2014,,602,14C3035,,15.85,,3,,2.9,,240,,0.01,,6,405,,36,0,,0
7/3/2014 13:00,2014,,602,14C3035,,16.63,,3,,3.1,,216,,0.01,,7,597,,29,0,,0
7/3/2014 14:00,2014,,602,14C3035,,17.41,,2,,2.2,,237,,0.01,,7,350,,44,0,,0
7/3/2014 15:00,2014,,602,14C3035,,16.8,,1,,1.8,,321,,0.15,,451,168,,55,26.63,,2
7/3/2014 16:00,2014,210,602,14C3035,,14.87,,4,,4.3,,87,,0.63,,1518,39,,37,32.04,,25
7/3/2014 17:00,2014,1,602,14C3035,,14.12,,6,,7,,285,,0.23,,619,20,,47,69.79,s,3
7/3/2014 18:00,2014,24,1685,14C3036,,13.06,,8,,8.8,,287,,0.57,,1347,31,,17,47.75,,10
7/3/2014 19:00,2014,2,1685,14C3036,,12.64,,4,,4.1,,263,,0.13,,384,12,,21,15.85,,14
7/3/2014 20:00,2014,3,1685,14C3036,,12.87,,5,,5.2,,296,,0.02,,33,4,,8,0,,4
7/3/2014 21:00,2014,,1685,14C3036,,13.14,,3,,3.6,,284,,0.01,,5,2,,22,0,,0
7/3/2014 22:00,2014,,1685,14C3036,,13.07,,4,,3.7,,245,,0.01,,5,2,,5,0,,0
7/3/2014 23:00,2014,,1685,14C3036,,12.91,,5,,5.3,,193,,0.01,,4,2,,6,0,,0
7/4/2014 0:00,2014,138,1685,14C3036,,12.44,,4,,4.4,,233,,0.44,,1350,2,,11,0,,49
7/4/2014 1:00,2014,297,1685,14C3036,,12.59,,4,,3.6,,238,,0.84,,2254,2,,16,6,,55
7/4/2014 2:00,2014,441,1685,14C3036,,11.49,,8,,7.8,,264,,0.54,,1912,2,,11,0,,59
7/4/2014 3:00,2014,94,1685,14C3036,,10.6,,9,,8.9,,262,,0.17,,728,2,,11,0,,43
7/4/2014 4:00,2014,288,1685,14C3036,,10.16,,10,,10.3,,268,,0.38,,1688,2,,6,6.06,,57
7/4/2014 5:00,2014,398,1685,14C3036,,10.61,,8,,8,,253,,0.71,,2630,4,,12,15.58,,44
7/4/2014 6:00,2014,350,4202,14C3037,,10.86,,5,,5.2,,247,,0.84,,2564,18,,24,20.68,,45
7/4/2014 7:00,2014,521,4202,14C3037,,10.17,,9,,8.8,,266,,0.79,,2209,30,,13,30,,31
7/4/2014 8:00,2014,315,4202,14C3037,,9.27,,12,,12.3,,278,,0.69,,1975,139,,7,40.11,,28
7/4/2014 9:00,2014,420,4202,14C3037,,8.8,,12,,12,,282,,0.47,,1449,383,,8,7.75,,52
7/4/2014 10:00,2014,482,4202,14C3037,,9.01,,8,,8.3,,277,,0.58,,1605,533,,13,0,,60
7/4/2014 11:00,2014,732,4202,14C3037,,8.8,,10,,10.2,,292,,0.59,,1347,517,,7,1,,60
7/4/2014 12:00,2014,440,4202,14C3037,,8.58,,8,,7.8,,301,,0.48,,1198,429,,13,0,,60
7/4/2014 13:00,2014,384,4202,14C3037,,8.39,,8,,7.8,,307,,0.59,,1498,222,,13,24.5,,47
7/4/2014 14:00,2014,241,4202,14C3037,,8.15,,6,,6.7,,332,,0.39,,1108,285,,19,17.98,,50
7/4/2014 15:00,2014,129,4202,14C3037,,8.31,,7,,7,,326,,0.56,,1433,158,,22,44.35,,29
7/4/2014 16:00,2014,183,4202,14C3037,,7.85,,9,,9.2,,325,,0.3,,913,250,,15,15.99,,49
7/4/2014 17:00,2014,5,4202,14C3037,,7.68,,9,,9.1,,333,,0.02,,45,260,,20,0,,10
7/4/2014 18:00,2014,,493,14C3038,,7.54,,8,,8.7,,336,,0.01,,4,157,,23,0,,0
7/4/2014 19:00,2014,,493,14C3038,,7.46,,7,,7.3,,342,,0.03,,89,49,,24,0,,14
7/4/2014 20:00,2014,11,493,14C3038,,6.82,,8,,8.8,,351,,0.04,,138,10,,23,0,,25
7/4/2014 21:00,2014,15,493,14C3038,,6.72,,10,,10.8,,353,,0.04,,131,2,,19,0,,29
7/4/2014 22:00,2014,,493,14C3038,,6.78,,9,,9.3,,340,,0.01,,4,2,,22,0,,0
7/4/2014 23:00,2014,,493,14C3038,,6.3,,9,,9.9,,339,,0.01,,4,2,,22,0,,0
7/5/2014 0:00,2014,4,493,14C3038,,5.89,,11,,11.5,,341,,0.02,,31,2,,19,0,,5
7/5/2014 1:00,2014,180,493,14C3038,,5.59,,11,,11.1,,345,,0.16,,567,2,,18,0,,58
7/5/2014 2:00,2014,130,493,14C3038,,5.05,,11,,11.1,,340,,0.12,,429,2,,21,0,,59
7/5/2014 3:00,2014,116,493,14C3038,,4.4,,12,,12.7,,343,,0.1,,362,2,,18,0,,59
7/5/2014 4:00,2014,37,493,14C3038,,3.92,,13,,13.4,,350,,0.05,,155,2,,15,0,,25
7/5/2014 5:00,2014,,493,14C3038,,3.8,,12,,12.7,,347,,0.01,,3,7,,16,0,,0
7/7/2014 6:00,2014,,1717,14C3039,,9.95,,8,,8.2,,243,,0.02,,8,45,,25,0,,0
7/7/2014 7:00,2014,,1717,14C3039,,10.39,,7,,7.8,,243,,0.04,,181,76,,25,0,,20
7/7/2014 8:00,2014,1,1717,14C3039,,11.01,,8,,8,,237,,0.02,,19,194,,23,0,,2
7/7/2014 9:00,2014,21,1717,14C3039,,11.44,,7,,7.5,,238,,0.05,,245,144,,22,0,,22
7/7/2014 10:00,2014,239,1717,14C3039,,11.49,,7,,7.3,,237,,0.34,,1834,90,,23,0,,60
7/7/2014 11:00,2014,169,1717,14C3039,,11.92,,8,,7.9,,233,,0.4,,2089,167,,18,12.41,,49
7/7/2014 12:00,2014,159,1717,14C3039,,12.5,,7,,7.7,,236,,0.41,,2192,82,,19,24.63,,41
7/7/2014 13:00,2014,363,1717,14C3039,,12.69,,7,,7.9,,235,,0.72,,3222,68,,23,25.49,,41
7/7/2014 14:00,2014,284,1717,14C3039,,13.01,,7,,7.7,,243,,0.71,,3114,50,,32,38.14,,22
7/7/2014 15:00,2014,325,1717,14C3039,,13.28,,8,,8.7,,248,,0.86,,3708,68,,31,13,,48
7/7/2014 16:00,2014,127,1717,14C3039,,13.57,,8,,8.5,,243,,0.82,,3409,58,,31,31.67,,36
7/7/2014 17:00,2014,29,1717,14C3039,,14.11,,8,,9.2,,246,,0.72,,3341,63,,27,0,,60
7/7/2014 18:00,2014,16,1591,14C3040,,14.73,,8,,8.8,,248,,0.85,,3622,44,,29,23.25,,48
7/7/2014 19:00,2014,3,1591,14C3040,,14.77,,8,,8.6,,251,,0.75,,3285,24,,30,17.23,,55
7/7/2014 20:00,2014,3,1591,14C3040,,14.71,,8,,8.9,,252,,0.8,,3257,6,,29,16.69,,49
7/7/2014 21:00,2014,73,1591,14C3040,,14.66,,8,,9.1,,250,,0.79,,3172,2,,30,9,,52
7/7/2014 22:00,2014,63,1591,14C3040,,14.69,,9,,9.5,,250,,0.84,,3264,2,,29,14.66,,51
7/7/2014 23:00,2014,410,1591,14C3040,,14.7,,8,,9,,248,,0.87,,3283,2,,29,15.67,,50
7/8/2014 0:00,2014,537,1591,14C3040,,14.85,,8,,8.3,,245,,0.96,,3536,2,,31,17.66,,48
7/8/2014 1:00,2014,386,1591,14C3040,,14.04,,8,,8.9,,250,,0.73,,3004,2,,31,15.64,,46
7/8/2014 2:00,2014,100,1591,14C3040,,12.05,,11,,11.7,,258,,0.14,,592,2,,19,0,,28
7/8/2014 3:00,2014,,1591,14C3040,,11.89,,14,,14.1,,260,,0.01,,6,2,,12,0,,0
7/8/2014 4:00,2014,,1591,14C3040,,11.96,,12,,12,,258,,0.01,,6,2,,12,0,,0
7/8/2014 5:00,2014,,1591,14C3040,,11.92,,8,,8.7,,253,,0.04,,122,16,,17,0,,10
7/8/2014 6:00,2014,25,1322,14C3041,,12.07,,6,,6.8,,247,,0.06,,233,99,,22,0,,12
7/8/2014 7:00,2014,532,1322,14C3041,,13.26,,6,,6.2,,248,,0.81,,2869,77,,29,0,,60
7/8/2014 8:00,2014,524,1322,14C3041,,13.74,,5,,5.6,,247,,0.85,,2842,133,,30,0,,60
7/8/2014 9:00,2014,225,1322,14C3041,,14.05,,5,,5.1,,242,,0.48,,1787,268,,31,0,,60
7/8/2014 10:00,2014,16,1322,14C3041,,14.51,,4,,4.8,,240,,0.05,,189,390,,33,0,,23
7/8/2014 11:00,2014,,1322,14C3041,,15.64,,4,,4.6,,241,,0.01,,6,538,,32,0,,0
7/8/2014 12:00,2014,,1322,14C3041,,16.48,,4,,4.8,,239,,0.01,,6,581,,32,0,,0
7/8/2014 13:00,2014,,1322,14C3041,,17.4,,5,,5.2,,237,,0.01,,6,508,,26,0,,0
7/8/2014 14:00,2014,,1322,14C3041,,17.87,,5,,4.9,,234,,0.01,,7,395,,27,0,,0
7/8/2014 15:00,2014,,1322,14C3041,,17.77,,6,,5.8,,234,,0.01,,7,280,,24,0,,0
7/8/2014 16:00,2014,,1322,14C3041,,17,,8,,8.7,,222,,0.01,,6,250,,17,0,,0
7/8/2014 17:00,2014,,1322,14C3041,,16.43,,9,,10,,220,,0.01,,6,156,,16,0,,0
7/8/2014 18:00,2014,,2465,14C3042,,16.31,,13,,13.7,,187,,0.01,,6,154,,12,0,,0
7/8/2014 19:00,2014,,2465,14C3042,,16.33,,17,,17.8,,202,,0.01,,6,23,,11,0,,0
7/8/2014 20:00,2014,,2465,14C3042,,14.85,,12,,12.9,,231,,0.23,,1207,2,,20,52.46,,9
7/8/2014 21:00,2014,77,2465,14C3042,,14.6,,12,,13.1,,235,,0.47,,2207,2,,24,36.37,,34
7/8/2014 22:00,2014,260,2465,14C3042,,13.68,,9,,10.6,,240,,0.58,,2213,2,,33,12.05,,49
7/8/2014 23:00,2014,232,2465,14C3042,,12.55,,10,,10.9,,244,,0.6,,2055,2,,32,26.22,,45
7/9/2014 0:00,2014,310,2465,14C3042,,11.51,,10,,11,,247,,0.6,,2180,2,,30,7,,54
7/9/2014 1:00,2014,412,2465,14C3042,,11.37,,9,,9.7,,243,,0.77,,2529,2,,30,20.65,,45
7/9/2014 2:00,2014,372,2465,14C3042,,11.46,,9,,9.7,,246,,0.77,,2431,2,,33,18.03,,49
7/9/2014 3:00,2014,333,2465,14C3042,,11.26,,8,,9.4,,243,,0.77,,2480,2,,35,17.6,,49
7/9/2014 4:00,2014,310,2465,14C3042,,10.62,,10,,11.3,,248,,0.69,,2319,2,,31,8.66,,57
7/9/2014 5:00,2014,159,2465,14C3042,,8.97,,10,,11.3,,247,,0.54,,1931,8,,32,21.41,,50
7/9/2014 6:00,2014,186,1319,14C3043,,8.01,,10,,11.4,,249,,0.47,,1724,52,,27,5.86,,54
7/9/2014 7:00,2014,102,1319,14C3043,,7.49,,11,,11.8,,251,,0.27,,1099,123,,25,0,,60
7/9/2014 8:00,2014,208,1319,14C3043,,8.26,,9,,9.5,,248,,0.42,,1544,176,,29,0,,60
7/9/2014 9:00,2014,294,1319,14C3043,,8.63,,8,,8.5,,247,,0.51,,1814,222,,31,0,,60
7/9/2014 10:00,2014,220,1319,14C3043,,9.28,,7,,8.3,,246,,0.42,,1628,149,,32,0,,60
7/9/2014 11:00,2014,114,1319,14C3043,,9.79,,7,,7.9,,245,,0.28,,1259,148,,35,0,,60
7/9/2014 12:00,2014,157,1319,14C3043,,10.07,,7,,7.9,,243,,0.32,,1454,131,,33,0,,60
7/9/2014 13:00,2014,37,1319,14C3043,,10.67,,7,,7.5,,244,,0.12,,577,289,,33,0,,49
7/9/2014 14:00,2014,1,1319,14C3043,,11.5,,5,,6,,248,,0.02,,29,266,,35,0,,3
7/9/2014 15:00,2014,,1319,14C3043,,11.93,,6,,6.6,,249,,0.01,,6,242,,34,0,,0
7/9/2014 16:00,2014,,1319,14C3043,,12.15,,6,,6.9,,251,,0.01,,5,288,,33,0,,0
7/9/2014 17:00,2014,,1319,14C3043,,12.17,,6,,6.5,,247,,0.01,,5,337,,36,0,,0
7/9/2014 18:00,2014,,1587,14C3044,,11.58,,6,,6.2,,247,,0.01,,5,161,,34,0,,0
7/9/2014 19:00,2014,,1587,14C3044,,10.32,,7,,7.3,,247,,0.01,,5,38,,31,0,,0
7/9/2014 20:00,2014,16,1587,14C3044,,9.77,,7,,7.2,,248,,0.03,,109,36,,28,0,,15
7/9/2014 21:00,2014,,1587,14C3044,,8.75,,7,,7.2,,246,,0.02,,29,2,,27,0,,0
7/9/2014 22:00,2014,39,1587,14C3044,,7.88,,8,,9,,250,,0.09,,459,2,,22,0,,31
7/9/2014 23:00,2014,419,1587,14C3044,,7.61,,11,,10.9,,253,,0.53,,2445,2,,18,0,,60
